Name,Dihedral Linking Numbers
11n_37,"[[[8, 2, -6], [2, 2, -2], [-6, -2, 6]], [[8, 2, -6], [2, 2, -2], [-6, -2, 6]]]"
11n_39,"[[[32, 10, -26], [10, 3, -8], [-26, -8, 21]], [[32, 10, -26], [10, 3, -8], [-26, -8, 21]]]"
11n_45,"[[[32, 10, -26], [10, 3, -8], [-26, -8, 21]], [[32, 10, -26], [10, 3, -8], [-26, -8, 21]]]"
11n_50,"[[[14/3, 2/3, -2], [2/3, 7/3, -2/3], [-2, -2/3, 11/3]], [[14/3, 2/3, -2], [2/3, 7/3, -2/3], [-2, -2/3, 11/3]]]"
11n_56,"[[[30, 6, -22], [6, 5, -8], [-22, -8, 19]], [[30, 6, -22], [6, 5, -8], [-22, -8, 19]]]"
11n_58,"[[[9, 6, -10], [6, 0, -2], [-10, -2, 8]], [[9, 6, -10], [6, 0, -2], [-10, -2, 8]]]"
11n_66,"[[[15, 6, -14], [6, 0, -4], [-14, -4, 10]], [[15, 6, -14], [6, 0, -4], [-14, -4, 10]]]"
11n_69,"[[[2, -2, -2], [-2, 0, -2], [-2, -2, 0]], [[2, -2, -2], [-2, 0, -2], [-2, -2, 0]]]"
11n_76,"[[[-3, 2, 2], [2, 0, 2], [2, 2, 0]], [[-3, 2, 2], [2, 0, 2], [2, 2, 0]]]"
11n_78,"[[[3, -2, -2], [-2, 1, -2], [-2, -2, 1]], [[3, -2, -2], [-2, 1, -2], [-2, -2, 1]]]"
11n_79,"[[[22, 6, -18], [6, 2, -6], [-18, -6, 14]], [[22, 6, -18], [6, 2, -6], [-18, -6, 14]]]"
11n_80,"[[[-3, 4, 0], [4, -2, 2], [0, 2, 0]], [[-3, 4, 0], [4, -2, 2], [0, 2, 0]]]"
11n_84,"[[[10/3, 10/3, -2], [10/3, 2/3, 2/3], [-2, 2/3, 10/3]], [[10/3, 10/3, -2], [10/3, 2/3, 2/3], [-2, 2/3, 10/3]]]"
11n_85,"[[[0, 2, -2], [2, -1, 0], [-2, 0, 1]], [[0, 2, -2], [2, -1, 0], [-2, 0, 1]]]"
11n_92,"[[[8, -6, 2], [-6, 6, -2], [2, -2, 2]], [[8, -6, 2], [-6, 6, -2], [2, -2, 2]]]"
11n_100,"[[[-1, -2, 2], [-2, 0, 0], [2, 0, -2]], [[-1, -2, 2], [-2, 0, 0], [2, 0, -2]]]"
11n_103,"[[[-28/3, 2/3, 6], [2/3, -2/3, 10/3], [6, 10/3, -10/3]], [[-28/3, 2/3, 6], [2/3, -2/3, 10/3], [6, 10/3, -10/3]]]"
11n_112,"[[[-56/31, -70/31, 98/31], [-70/31, -10/31, 14/31], [98/31, 14/31, -94/31]], [[-56/31, -70/31, 98/31], [-70/31, -10/31, 14/31], [98/31, 14/31, -94/31]]]"
11n_113,"[[[-73/11, 94/11, -30/11], [94/11, -46/11, 32/11], [-30/11, 32/11, 16/11]], [[-73/11, 94/11, -30/11], [94/11, -46/11, 32/11], [-30/11, 32/11, 16/11]]]"
11n_117,"[[[23, -22, 10], [-22, 16, -6], [10, -6, 0]], [[23, -22, 10], [-22, 16, -6], [10, -6, 0]]]"
11n_121,"[[[[-73/11, 50/11, 14/11], [50/11, -24/11, 32/11], [14/11, 32/11, -6/11]], [[-73/11, 50/11, 14/11], [50/11, -24/11, 32/11], [14/11, 32/11, -6/11]]], [[[-84/11, 14/11, 50/11], [14/11, -6/11, 32/11], [50/11, 32/11, -24/11]], [[-84/11, 14/11, 50/11], [14/11, -6/11, 32/11], [50/11, 32/11, -24/11]]]]"
11n_127,"[[[156, 50, -126], [50, 16, -38], [-126, -38, 104]], [[156, 50, -126], [50, 16, -38], [-126, -38, 104]]]"
11n_132,"[[[38/11, 2/11, -10/11], [2/11, 25/11, -4/11], [-10/11, -4/11, 31/11]], [[38/11, 2/11, -10/11], [2/11, 25/11, -4/11], [-10/11, -4/11, 31/11]]]"
11n_133,"[[[-1/5, -6/5, -6/5], [-6/5, -1/5, -6/5], [-6/5, -6/5, -1/5]], [[-1/5, -6/5, -6/5], [-6/5, -1/5, -6/5], [-6/5, -6/5, -1/5]], [[-1/5, -6/5, -6/5], [-6/5, -1/5, -6/5], [-6/5, -6/5, -1/5]], [[9/5, 14/5, -26/5], [14/5, -11/5, -6/5], [-26/5, -6/5, 9/5]], [[-6/5, -6/5, -6/5], [-6/5, -1/5, -6/5], [-6/5, -6/5, -1/5]], [[14/5, -26/5, 14/5], [-26/5, 9/5, -6/5], [14/5, -6/5, -11/5]], [[4/5, 14/5, -26/5], [14/5, -11/5, -6/5], [-26/5, -6/5, 9/5]], [[-1/5, -6/5, -6/5], [-6/5, -1/5, -6/5], [-6/5, -6/5, -1/5]], [[14/5, 14/5, -26/5], [14/5, -11/5, -6/5], [-26/5, -6/5, 9/5]], [[9/5, 14/5, -26/5], [14/5, -11/5, -6/5], [-26/5, -6/5, 9/5]], [[4/5, 14/5, -26/5], [14/5, -11/5, -6/5], [-26/5, -6/5, 9/5]], [[-6/5, -6/5, -6/5], [-6/5, -1/5, -6/5], [-6/5, -6/5, -1/5]]]"
11n_135,"[[[53/31, -50/31, -54/31], [-50/31, 15/31, -52/31], [-54/31, -52/31, 17/31]], [[53/31, -50/31, -54/31], [-50/31, 15/31, -52/31], [-54/31, -52/31, 17/31]]]"
11n_138,"[[[3, 6, -6], [6, -2, 0], [-6, 0, 4]], [[3, 6, -6], [6, -2, 0], [-6, 0, 4]]]"
11n_144,"[[[189/31, 18/31, -190/31], [18/31, -16/31, -86/31], [-190/31, -86/31, 88/31]], [[189/31, 18/31, -190/31], [18/31, -16/31, -86/31], [-190/31, -86/31, 88/31]]]"
11n_148,"[[[4, 2, -6], [2, 0, -2], [-6, -2, 4]], [[4, 2, -6], [2, 0, -2], [-6, -2, 4]], [[7, -6, 2], [-6, 4, -2], [2, -2, 0]], [[7, -6, 2], [-6, 4, -2], [2, -2, 0]], [[3, -2, -2], [-2, 2, -2], [-2, -2, 2]], [[4, 2, -6], [2, 0, -2], [-6, -2, 4]], [[0, -4, 4], [-4, 1, 0], [4, 0, -3]], [[7, -6, 2], [-6, 4, -2], [2, -2, 0]], [[4, 2, -6], [2, 0, -2], [-6, -2, 4]], [[7, -6, 2], [-6, 4, -2], [2, -2, 0]], [[0, 4, -4], [4, -3, 0], [-4, 0, 1]], [[3, -2, -2], [-2, 2, -2], [-2, -2, 2]]]"
11n_150,"[[[5, -8, 4], [-8, 4, -2], [4, -2, -2]], [[5, -8, 4], [-8, 4, -2], [4, -2, -2]]]"
11n_157,"[[[-1, 2, -2], [2, 0, 0], [-2, 0, 2]], [[-1, -2, 2], [-2, 2, 0], [2, 0, 0]]]"
11n_158,"[[[-7/11, -30/11, 6/11], [-30/11, 5/11, -12/11], [6/11, -12/11, -13/11]], [[-7/11, -30/11, 6/11], [-30/11, 5/11, -12/11], [6/11, -12/11, -13/11]]]"
11n_162,"[[[30/11, -10/11, -38/11], [-10/11, -4/11, -24/11], [-38/11, -24/11, 10/11]], [[30/11, -10/11, -38/11], [-10/11, -4/11, -24/11], [-38/11, -24/11, 10/11]]]"
11n_164,"[[[41/11, -10/11, -38/11], [-10/11, 7/11, -24/11], [-38/11, -24/11, 21/11]], [[41/11, -10/11, -38/11], [-10/11, 7/11, -24/11], [-38/11, -24/11, 21/11]]]"
11n_165,"[[[-1, 2, -2], [2, -1, 0], [-2, 0, 1]], [[-1, -2, 2], [-2, 1, 0], [2, 0, -1]]]"
11n_168,"[[[-16/11, 10/11, -2/11], [10/11, -20/11, 4/11], [-2/11, 4/11, -14/11]], [[-16/11, 10/11, -2/11], [10/11, -20/11, 4/11], [-2/11, 4/11, -14/11]]]"
11n_169,"[[[9/19, 6/19, -58/19], [6/19, -53/19, -26/19], [-58/19, -26/19, -21/19]], [[9/19, -58/19, 6/19], [-58/19, -21/19, -26/19], [6/19, -26/19, -53/19]]]"
11n_171,"[[[41/19, -74/19, 6/19], [-74/19, -5/19, -34/19], [6/19, -34/19, -45/19]], [[41/19, 6/19, -74/19], [6/19, -45/19, -34/19], [-74/19, -34/19, -5/19]]]"
11n_173,"[[[25/11, -6/11, -34/11], [-6/11, 1/11, -20/11], [-34/11, -20/11, 15/11]], [[25/11, -6/11, -34/11], [-6/11, 1/11, -20/11], [-34/11, -20/11, 15/11]]]"
11n_175,"[[[-52/19, 86/19, -98/19], [86/19, -94/19, -6/19], [-98/19, -6/19, -2/19]], [[-52/19, -98/19, 86/19], [-98/19, -2/19, -6/19], [86/19, -6/19, -94/19]]]"
11n_178,"[[[12, 10/3, -34/3], [10/3, 1/3, -4], [-34/3, -4, 23/3]], [[12, 10/3, -34/3], [10/3, 1/3, -4], [-34/3, -4, 23/3]]]"
11n_180,"[[[9/19, 18/19, -70/19], [18/19, -59/19, -26/19], [-70/19, -26/19, -15/19]], [[9/19, -70/19, 18/19], [-70/19, -15/19, -26/19], [18/19, -26/19, -59/19]]]"
11n_181,"[[[41/19, 2/19, -70/19], [2/19, -43/19, -34/19], [-70/19, -34/19, -7/19]], [[41/19, 2/19, -70/19], [2/19, -43/19, -34/19], [-70/19, -34/19, -7/19]]]"
11n_185,"[[[108/29, 38/29, -150/29], [38/29, -50/29, -56/29], [-150/29, -56/29, 44/29]], [[108/29, 38/29, -150/29], [38/29, -50/29, -56/29], [-150/29, -56/29, 44/29]]]"
12a_0011,"[[[-3, 4, 0], [4, -1, 2], [0, 2, 1]], [[-3, 4, 0], [4, -1, 2], [0, 2, 1]]]"
12a_0025,"[[[0, 4, -4], [4, -1, 0], [-4, 0, 3]], [[0, 4, -4], [4, -1, 0], [-4, 0, 3]]]"
12a_0026,"[[[-3, 4, 0], [4, -1, 2], [0, 2, 1]], [[-3, 4, 0], [4, -1, 2], [0, 2, 1]]]"
12a_0028,"[[[0, 0, 0], [0, -1, 0], [0, 0, -1]], [[0, 0, 0], [0, -1, 0], [0, 0, -1]]]"
12a_0034,"[[[3, 0, -4], [0, -1, -2], [-4, -2, 1]], [[3, 0, -4], [0, -1, -2], [-4, -2, 1]]]"
12a_0041,"[[[5, -6, 6], [-6, 6, 0], [6, 0, 0]], [[5, -6, 6], [-6, 6, 0], [6, 0, 0]]]"
12a_0053,"[[[6, -2, -6], [-2, 0, -4], [-6, -4, 2]], [[6, -2, -6], [-2, 0, -4], [-6, -4, 2]]]"
12a_0055,"[[[6, -6, -2], [-6, 2, -4], [-2, -4, 0]], [[6, -6, -2], [-6, 2, -4], [-2, -4, 0]]]"
12a_0058,"[[[0, 10, -10], [10, -5, 0], [-10, 0, 5]], [[0, 10, -10], [10, -5, 0], [-10, 0, 5]]]"
12a_0068,"[[[1, 4, -4], [4, -1, 0], [-4, 0, 3]], [[1, 4, -4], [4, -1, 0], [-4, 0, 3]]]"
12a_0074,"[[[-84, 62, -18], [62, -51, 22], [-18, 22, -11]], [[-84, -18, 62], [-18, -11, 22], [62, 22, -51]]]"
12a_0075,"[[[4, 0, -4], [0, -1, -2], [-4, -2, 1]], [[4, 0, -4], [0, -1, -2], [-4, -2, 1]]]"
12a_0077,"[[[9, 2, -6], [2, 1, -2], [-6, -2, 5]], [[9, 2, -6], [2, 1, -2], [-6, -2, 5]]]"
12a_0083,"[[[2, -2, -2], [-2, 0, -2], [-2, -2, 0]], [[2, -2, -2], [-2, 0, -2], [-2, -2, 0]]]"
12a_0085,"[[[5, 6, -6], [6, 0, 0], [-6, 0, 6]], [[5, 6, -6], [6, 0, 0], [-6, 0, 6]]]"
12a_0087,"[[[9, 2, -6], [2, 2, -2], [-6, -2, 6]], [[9, 2, -6], [2, 2, -2], [-6, -2, 6]]]"
12a_0095,"[[[2, -2, -2], [-2, 1, -2], [-2, -2, 1]], [[2, -2, -2], [-2, 1, -2], [-2, -2, 1]]]"
12a_0096,"[[[6, -6, -2], [-6, 2, -4], [-2, -4, 0]], [[6, -6, -2], [-6, 2, -4], [-2, -4, 0]]]"
12a_0100,"[[[3/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[3/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[8/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]], [[58/55, 318/55, -182/55], [318/55, -172/55, 68/55], [-182/55, 68/55, 78/55]], [[3/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[8/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[8/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]], [[13/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[58/55, -182/55, 318/55], [-182/55, 78/55, 68/55], [318/55, 68/55, -172/55]], [[8/5, -2/5, -2/5], [-2/5, 8/5, -2/5], [-2/5, -2/5, 8/5]], [[3/5, 18/5, -22/5], [18/5, -2/5, -2/5], [-22/5, -2/5, 18/5]]]"
12a_0106,"[[[-7, -6, 6], [-6, 0, 0], [6, 0, -6]], [[-7, -6, 6], [-6, 0, 0], [6, 0, -6]]]"
12a_0108,"[[[-21, -10, 18], [-10, -1, 4], [18, 4, -15]], [[-21, -10, 18], [-10, -1, 4], [18, 4, -15]]]"
12a_0120,"[[[-21, -10, 18], [-10, -1, 4], [18, 4, -15]], [[-21, -10, 18], [-10, -1, 4], [18, 4, -15]]]"
12a_0129,"[[[3, 0, -4], [0, 1, -2], [-4, -2, 3]], [[3, 0, -4], [0, 1, -2], [-4, -2, 3]]]"
12a_0135,"[[[0, 0, 0], [0, 2, 0], [0, 0, 2]], [[0, 0, 0], [0, 2, 0], [0, 0, 2]]]"
12a_0137,"[[[1, 4, -4], [4, -1, 0], [-4, 0, 3]], [[1, 4, -4], [4, -1, 0], [-4, 0, 3]]]"
12a_0142,"[[[2, -6, 2], [-6, 2, -2], [2, -2, -2]], [[2, -6, 2], [-6, 2, -2], [2, -2, -2]]]"
12a_0143,"[[[5, -6, -2], [-6, 2, -4], [-2, -4, 0]], [[5, -6, -2], [-6, 2, -4], [-2, -4, 0]]]"
12a_0146,"[[[6, 6, -6], [6, 0, 0], [-6, 0, 6]], [[6, 6, -6], [6, 0, 0], [-6, 0, 6]]]"
12a_0165,"[[[11, -6, -2], [-6, 5, -4], [-2, -4, 3]], [[11, -6, -2], [-6, 5, -4], [-2, -4, 3]]]"
12a_0179,"[[[3, 0, -4], [0, 1, -2], [-4, -2, 3]], [[3, 0, -4], [0, 1, -2], [-4, -2, 3]]]"
12a_0181,"[[[-1, 4, -4], [4, -2, 0], [-4, 0, 2]], [[-1, 4, -4], [4, -2, 0], [-4, 0, 2]]]"
12a_0189,"[[[0, 0, 0], [0, 1, 0], [0, 0, 1]], [[0, 0, 0], [0, 1, 0], [0, 0, 1]]]"
12a_0193,"[[[-3, 4, 0], [4, -2, 2], [0, 2, 0]], [[-3, 4, 0], [4, -2, 2], [0, 2, 0]]]"
12a_0199,"[[[-77, -22, 58], [-22, -10, 18], [58, 18, -50]], [[-77, 58, -22], [58, -50, 18], [-22, 18, -10]]]"
12a_0200,"[[[-3, 4, 0], [4, -2, 2], [0, 2, 0]], [[-3, 4, 0], [4, -2, 2], [0, 2, 0]]]"
12a_0202,"[[[1, 4, -4], [4, -1, 0], [-4, 0, 3]], [[1, 4, -4], [4, -1, 0], [-4, 0, 3]]]"
12a_0206,"[[[-6, -6, 6], [-6, 0, 0], [6, 0, -6]], [[-6, -6, 6], [-6, 0, 0], [6, 0, -6]]]"
12a_0208,"[[[0, 6, -6], [6, -2, 0], [-6, 0, 4]], [[0, 6, -6], [6, -2, 0], [-6, 0, 4]]]"
12a_0215,"[[[0, 4, -4], [4, 0, 0], [-4, 0, 4]], [[0, 4, -4], [4, 0, 0], [-4, 0, 4]]]"
12a_0216,"[[[0, 0, 0], [0, -2, 0], [0, 0, -2]], [[0, 0, 0], [0, -2, 0], [0, 0, -2]]]"
12a_0218,"[[[0, 0, 0], [0, -1, 0], [0, 0, -1]], [[0, 0, 0], [0, -1, 0], [0, 0, -1]]]"
12a_0227,"[[[2, -2, -2], [-2, 0, -2], [-2, -2, 0]], [[2, -2, -2], [-2, 0, -2], [-2, -2, 0]]]"
12a_0230,"[[[157, 54, -130], [54, 14, -38], [-130, -38, 106]], [[157, -130, 54], [-130, 106, -38], [54, -38, 14]]]"
12a_0232,"[[[-52/3, -22/3, 14], [-22/3, -8/3, 10/3], [14, 10/3, -40/3]], [[-52/3, -22/3, 14], [-22/3, -8/3, 10/3], [14, 10/3, -40/3]]]"
12a_0235,"[[[-17, -2, 10], [-2, -4, 4], [10, 4, -10]], [[-17, -2, 10], [-2, -4, 4], [10, 4, -10]]]"
12a_0245,"[[[31, 10, -26], [10, 2, -8], [-26, -8, 20]], [[31, -26, 10], [-26, 20, -8], [10, -8, 2]]]"
12a_0248,"[[[1, -4, 4], [-4, 4, 0], [4, 0, 0]], [[1, 4, -4], [4, 0, 0], [-4, 0, 4]]]"
12a_0259,"[[[0, 6, -6], [6, -3, 0], [-6, 0, 3]], [[0, 6, -6], [6, -3, 0], [-6, 0, 3]]]"
12a_0264,"[[[-1, 2, -2], [2, -2, 0], [-2, 0, 0]], [[-1, -2, 2], [-2, 0, 0], [2, 0, -2]]]"
12a_0271,"[[[-13/3, 2, 2/3], [2, -4/3, 4/3], [2/3, 4/3, -2/3]], [[-13/3, 2, 2/3], [2, -4/3, 4/3], [2/3, 4/3, -2/3]]]"
12a_0273,"[[[0, -6, 6], [-6, 3, 0], [6, 0, -3]], [[0, -6, 6], [-6, 3, 0], [6, 0, -3]]]"
12a_0280,"[[[12, -6, -2], [-6, 5, -4], [-2, -4, 3]], [[12, -6, -2], [-6, 5, -4], [-2, -4, 3]]]"
12a_0288,"[[[-11, 2, 6], [2, -3, 4], [6, 4, -5]], [[-11, 2, 6], [2, -3, 4], [6, 4, -5]]]"
12a_0300,"[[[12, -6, -2], [-6, 6, -4], [-2, -4, 4]], [[12, -6, -2], [-6, 6, -4], [-2, -4, 4]]]"
12a_0309,"[[[-1, 2, -2], [2, -1, 0], [-2, 0, 1]], [[-1, 2, -2], [2, -1, 0], [-2, 0, 1]]]"
12a_0310,"[[[0, 2, -2], [2, -1, 0], [-2, 0, 1]], [[0, 2, -2], [2, -1, 0], [-2, 0, 1]]]"
12a_0322,"[[[189/31, 18/31, -190/31], [18/31, -16/31, -86/31], [-190/31, -86/31, 88/31]], [[189/31, 18/31, -190/31], [18/31, -16/31, -86/31], [-190/31, -86/31, 88/31]]]"
12a_0326,"[[[4, -6, 2], [-6, 3, -2], [2, -2, -1]], [[4, -6, 2], [-6, 3, -2], [2, -2, -1]]]"
12a_0327,"[[[66/5, 14/5, -42/5], [14/5, 17/5, -14/5], [-42/5, -14/5, 9]], [[66/5, 14/5, -42/5], [14/5, 17/5, -14/5], [-42/5, -14/5, 9]], [[54/5, 26/5, -38/5], [26/5, 3/5, -6/5], [-38/5, -6/5, 7]], [[61/5, -42/5, 14/5], [-42/5, 9, -14/5], [14/5, -14/5, 17/5]], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']], [[54/5, 26/5, -38/5], [26/5, 3/5, -6/5], [-38/5, -6/5, 7]], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']], [[61/5, 14/5, -42/5], [14/5, 17/5, -14/5], [-42/5, -14/5, 9]], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']]]"
12a_0330,"[[[-6, -6, 6], [-6, 1, 0], [6, 0, -5]], [[-6, -6, 6], [-6, 1, 0], [6, 0, -5]]]"
12a_0339,"[[[3, -2, -2], [-2, 1, -2], [-2, -2, 1]], [[3, -2, -2], [-2, 1, -2], [-2, -2, 1]]]"
12a_0345,"[[[-25, -10, 18], [-10, -3, 4], [18, 4, -17]], [[-25, -10, 18], [-10, -3, 4], [18, 4, -17]]]"
12a_0348,"[[[0, 2, -2], [2, 0, 0], [-2, 0, 2]], [[0, 2, -2], [2, 0, 0], [-2, 0, 2]], [[0, 4, -4], [4, -1, 0], [-4, 0, 3]], [[0, 0, 0], [0, 1, 0], [0, 0, 1]], [[0, 2, -2], [2, 0, 0], [-2, 0, 2]], [[0, 0, 0], [0, 1, 0], [0, 0, 1]], [[0, 4, -4], [4, -1, 0], [-4, 0, 3]], [[0, 4, -4], [4, -1, 0], [-4, 0, 3]], [[0, 0, 0], [0, 1, 0], [0, 0, 1]], [[0, 0, 0], [0, 1, 0], [0, 0, 1]], [[0, 4, -4], [4, -1, 0], [-4, 0, 3]], [[0, -2, 2], [-2, 2, 0], [2, 0, 0]]]"
12a_0349,"[[[-2, 2, 2], [2, 0, 2], [2, 2, 0]], [[-2, 2, 2], [2, 0, 2], [2, 2, 0]]]"
12a_0358,"[[[14, -12, 4], [-12, 9, -4], [4, -4, 1]], [[14, -12, 4], [-12, 9, -4], [4, -4, 1]]]"
12a_0359,"[[[1, 2, -2], [2, -1, 0], [-2, 0, 1]], [[1, -2, 2], [-2, 1, 0], [2, 0, -1]]]"
12a_0360,"[[[-1, 0, 0], [0, 0, 0], [0, 0, 0]], [[-1, 0, 0], [0, 0, 0], [0, 0, 0]]]"
12a_0372,"[[[-4, 2, 2], [2, -1, 2], [2, 2, -1]], [[-4, 2, 2], [2, -1, 2], [2, 2, -1]]]"
12a_0376,"[[[-5, -2, 6], [-2, 1, 2], [6, 2, -3]], [[-5, 6, -2], [6, -3, 2], [-2, 2, 1]]]"
12a_0377,"[[[1, -10, 10], [-10, 5, 0], [10, 0, -5]], [[1, -10, 10], [-10, 5, 0], [10, 0, -5]]]"
12a_0381,"[[[0, 4, -4], [4, -3, 0], [-4, 0, 1]], [[0, 4, -4], [4, -3, 0], [-4, 0, 1]]]"
12a_0387,"[[[2, 2, -2], [2, 0, 0], [-2, 0, 2]], [[2, 2, -2], [2, 0, 0], [-2, 0, 2]]]"
12a_0388,"[[[0, 2, -2], [2, -1, 0], [-2, 0, 1]], [[0, 2, -2], [2, -1, 0], [-2, 0, 1]]]"
12a_0389,"[[[180/41, -302/41, 294/41], [-302/41, 237/41, -4/41], [294/41, -4/41, -61/41]], [[180/41, 294/41, -302/41], [294/41, -61/41, -4/41], [-302/41, -4/41, 237/41]]]"
12a_0397,"[[[189/31, -66/31, -106/31], [-66/31, 26/31, -86/31], [-106/31, -86/31, 46/31]], [[189/31, -66/31, -106/31], [-66/31, 26/31, -86/31], [-106/31, -86/31, 46/31]]]"
12a_0398,"[[[13, -6, -2], [-6, 5, -4], [-2, -4, 3]], [[13, -6, -2], [-6, 5, -4], [-2, -4, 3]]]"
12a_0408,"[[[1/11, 82/33, -166/33], [82/33, -98/33, -14/11], [-166/33, -14/11, 26/33]], [[1/11, 82/33, -166/33], [82/33, -98/33, -14/11], [-166/33, -14/11, 26/33]]]"
12a_0427,"[[[0, 0, 0], [0, 0, 0], [0, 0, 0]], [[0, 0, 0], [0, 0, 0], [0, 0, 0]], [[-1, 4, -4], [4, -2, 0], [-4, 0, 2]], [[1, 2, -2], [2, -1, 0], [-2, 0, 1]], [[-1, 2, -2], [2, -1, 0], [-2, 0, 1]], [[1, 4, -4], [4, -2, 0], [-4, 0, 2]], [[0, 0, 0], [0, 0, 0], [0, 0, 0]], [[-1, 4, -4], [4, -2, 0], [-4, 0, 2]], [[1, 4, -4], [4, -2, 0], [-4, 0, 2]], [[1, 2, -2], [2, -1, 0], [-2, 0, 1]], [[0, 0, 0], [0, 0, 0], [0, 0, 0]], [[-1, -2, 2], [-2, 1, 0], [2, 0, -1]]]"
12a_0428,"[[[-9, 6, -2], [6, -5, 2], [-2, 2, -1]], [[-9, 6, -2], [6, -5, 2], [-2, 2, -1]]]"
12a_0431,"[[[47, -2, -26], [-2, 10, -14], [-26, -14, 22]], [[47, -2, -26], [-2, 10, -14], [-26, -14, 22]]]"
12a_0434,"[[[-23, 22, -10], [22, -16, 6], [-10, 6, 0]], [[-23, 22, -10], [22, -16, 6], [-10, 6, 0]]]"
12a_0435,"[[[0, 10, -10], [10, -5, 0], [-10, 0, 5]], [[0, 10, -10], [10, -5, 0], [-10, 0, 5]]]"
12a_0443,"[[[15, -10, -2], [-10, 7, -6], [-2, -6, 3]], [[15, -10, -2], [-10, 7, -6], [-2, -6, 3]]]"
12a_0448,"[[[0, 4, -4], [4, -3, 0], [-4, 0, 1]], [[0, 4, -4], [4, -3, 0], [-4, 0, 1]]]"
12a_0456,"[[[-9, -2, 6], [-2, -1, 2], [6, 2, -5]], [[-9, -2, 6], [-2, -1, 2], [6, 2, -5]]]"
12a_0464,"[[[10, -6, 2], [-6, 6, -2], [2, -2, 2]], [[10, -6, 2], [-6, 6, -2], [2, -2, 2]]]"
12a_0471,"[[[0, 6, -6], [6, -3, 0], [-6, 0, 3]], [[0, 6, -6], [6, -3, 0], [-6, 0, 3]]]"
12a_0475,"[[[54, -38, 10], [-38, 32, -14], [10, -14, 8]], [[54, -38, 10], [-38, 32, -14], [10, -14, 8]]]"
12a_0478,"[[[-901/11, 722/11, -266/11], [722/11, -578/11, 228/11], [-266/11, 228/11, -84/11]], [[-901/11, -266/11, 722/11], [-266/11, -84/11, 228/11], [722/11, 228/11, -578/11]]]"
12a_0483,"[[[148/71, 450/71, -382/71], [450/71, -117/71, 34/71], [-382/71, 34/71, 299/71]], [[148/71, -382/71, 450/71], [-382/71, 299/71, 34/71], [450/71, 34/71, -117/71]]]"
12a_0485,"[[[931/11, 302/11, -762/11], [302/11, 90/11, -230/11], [-762/11, -230/11, 622/11]], [[931/11, -762/11, 302/11], [-762/11, 622/11, -230/11], [302/11, -230/11, 90/11]]]"
12a_0488,"[[[-7, -2, 6], [-2, -1, 2], [6, 2, -5]], [[-7, -2, 6], [-2, -1, 2], [6, 2, -5]]]"
12a_0495,"[[[484/61, -278/61, -86/61], [-278/61, 199/61, -182/61], [-86/61, -182/61, 103/61]], [[484/61, -86/61, -278/61], [-86/61, 103/61, -182/61], [-278/61, -182/61, 199/61]]]"
12a_0503,"[[[0, 6, -6], [6, -3, 0], [-6, 0, 3]], [[0, 6, -6], [6, -3, 0], [-6, 0, 3]]]"
12a_0506,"[[[0, 6, -6], [6, -3, 0], [-6, 0, 3]], [[0, 6, -6], [6, -3, 0], [-6, 0, 3]]]"
12a_0507,"[[[-20, -6, 14], [-6, -4, 4], [14, 4, -14]], [[-20, -6, 14], [-6, -4, 4], [14, 4, -14]]]"
12a_0511,"[[[41, -30, 10], [-30, 28, -10], [10, -10, 8]], [[41, -30, 10], [-30, 28, -10], [10, -10, 8]]]"
12a_0513,"[[[59/3, 14/3, -14], [14/3, 13/3, -14/3], [-14, -14/3, 41/3]], [[59/3, 14/3, -14], [14/3, 13/3, -14/3], [-14, -14/3, 41/3]]]"
12a_0516,"[[[76/3, 10/3, -18], [10/3, 11/3, -22/3], [-18, -22/3, 43/3]], [[76/3, -18, 10/3], [-18, 43/3, -22/3], [10/3, -22/3, 11/3]]]"
12a_0517,"[[[12, -6, -2], [-6, 5, -4], [-2, -4, 3]], [[12, -6, -2], [-6, 5, -4], [-2, -4, 3]]]"
12a_0532,"[[[-17, -2, 10], [-2, -4, 4], [10, 4, -10]], [[-17, -2, 10], [-2, -4, 4], [10, 4, -10]]]"
12a_0535,"[[[17, 6, -14], [6, 2, -4], [-14, -4, 12]], [[17, -14, 6], [-14, 12, -4], [6, -4, 2]]]"
